"Date","Offer Name","Referral Domain","Country Name","Page Visits","Get It Now","Contact Me","Test Drive","Free Trial"
"2020-08-09","iics-winter","Referral domain not present","India","3","0","0","0","0"
"2020-08-09","informaica-dei-1040","yandex.ru","Russia","1","0","0","0","0"
"2020-08-09","informaticaedc1040","duckduckgo.com","Canada","1","0","0","0","0"
"2020-08-09","powercenter","www.google.com","Germany","1","0","0","0","0"
"2020-08-09","powercenter-1040","www.bing.com","France","1","0","0","0","0"
"2020-08-10","big-data-management-10-2-2-byol","www.informatica.com","Germany","1","1","0","0","0"
"2020-08-10","big-data-management-byol","azuremarketplace.microsoft.com","Germany","4","0","0","0","0"
"2020-08-10","big-data-management-byol","azuremarketplace.microsoft.com","Romania","2","1","0","0","0"
"2020-08-10","big-data-management-byol","azuremarketplace.microsoft.com","Singapore","1","0","0","0","0"
"2020-08-10","big-data-management-byol","azuremarketplace.microsoft.com","United Arab Emirates","2","0","0","0","0"
"2020-08-10","big-data-management-byol","Referral domain not present","Germany","2","0","0","0","0"
"2020-08-10","big-data-management-byol","www.google.com","Australia","1","0","0","0","0"
"2020-08-10","big-data-management-byol","yandex.ru","Russia","1","0","0","0","0"
"2020-08-10","enterprise_data_catalog_10_2_2","www.informatica.com","Australia","1","0","0","0","0"
"2020-08-10","enterprisedatacatalog_10_2_2_hf1","network.informatica.com","United States","1","0","0","0","0"
"2020-08-10","iics-winter","azure.microsoft.com","India","1","10","0","0","0"
"2020-08-10","iics-winter","azure.microsoft.com","Slovakia","1","0","0","0","0"
"2020-08-10","iics-winter","azure.microsoft.com","Taiwan","1","0","0","0","0"
"2020-08-10","iics-winter","azure.microsoft.com","Ukraine","1","0","0","0","0"
"2020-08-10","iics-winter","azure.microsoft.com","United States","10","0","0","0","0"
"2020-08-10","iics-winter","azuremarketplace.microsoft.com","India","1","0","0","0","0"
"2020-08-10","iics-winter","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-08-10","iics-winter","Referral domain not present","Singapore","1","0","0","0","0"
"2020-08-10","iics-winter","Referral domain not present","United States","2","0","0","0","0"
"2020-08-10","iics-winter","www.google.com","United States","1","0","0","0","0"
"2020-08-10","informaica-edc-1041","azuremarketplace.microsoft.com","India","1","0","0","0","0"
"2020-08-10","informatica-data-quality","Referral domain not present","United States","1","0","0","0","0"
"2020-08-10","informatica-data-quality","www.google.com","Australia","1","0","0","0","0"
"2020-08-10","informatica-data-quality","www.google.com","India","1","0","0","0","0"
"2020-08-10","informatica-data-quality","www.google.com","Sri Lanka","1","0","0","0","0"
"2020-08-10","informatica-data-quality","www.informatica.com","India","1","0","0","0","0"
"2020-08-10","informatica-dei-1041","azuremarketplace.microsoft.com","India","1","0","0","0","0"
"2020-08-10","informaticaedc1040","informatica.csod.com","United States","1","0","0","0","0"
"2020-08-10","informaticaedc1040","www.google.com","United States","1","0","0","0","0"
"2020-08-10","informaticaedp1040","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-08-10","informatica-idq-1040","azuremarketplace.microsoft.com","Malaysia","2","1","0","0","0"
"2020-08-10","informatica-idq-1040","azuremarketplace.microsoft.com","United Arab Emirates","1","0","0","0","0"
"2020-08-10","informatica-idq-1040","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-08-10","informatica-idq-1040","duckduckgo.com","United States","1","0","0","0","0"
"2020-08-10","informatica-idq-1040","www.informatica.com","United States","1","0","0","0","0"
"2020-08-10","powercenter","azuremarketplace.microsoft.com","India","2","0","0","0","0"
"2020-08-10","powercenter","azuremarketplace.microsoft.com","United States","2","0","0","0","0"
"2020-08-10","powercenter","Referral domain not present","United States","1","0","0","0","0"
"2020-08-10","powercenter-1040","cn.bing.com","China","1","0","0","0","0"
"2020-08-10","powercenter-1041","azure.microsoft.com","United States","1","0","0","0","0"
"2020-08-10","powercenter-1041","azuremarketplace.microsoft.com","United Arab Emirates","2","0","0","0","0"
"2020-08-10","powercenter-1041","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-08-11","big-data-management-byol","azuremarketplace.microsoft.com","Canada","1","0","0","0","0"
"2020-08-11","big-data-management-byol","azuremarketplace.microsoft.com","United States","2","0","0","0","0"
"2020-08-11","big-data-management-byol","partner.microsoft.com","United States","1","0","0","0","0"
"2020-08-11","enterprise_data_catalog_10_2_2","www.google.com","Brazil","1","0","0","0","0"
"2020-08-11","enterprise_data_catalog_10_2_2","www.google.com","Colombia","1","0","0","0","0"
"2020-08-11","enterprise_data_catalog_10_2_2","www.google.com","United States","1","0","0","0","0"
"2020-08-11","enterprise_data_catalog_10_2_2","www.informatica.com","France","2","0","0","0","0"
"2020-08-11","enterprise_data_catalog_10_2_2","www.informatica.com","India","1","0","0","0","0"
"2020-08-11","iics-winter","azure.microsoft.com","Australia","1","0","0","0","0"
"2020-08-11","iics-winter","azure.microsoft.com","Canada","2","0","0","0","0"
"2020-08-11","iics-winter","azure.microsoft.com","India","1","0","0","0","0"
"2020-08-11","iics-winter","azure.microsoft.com","Japan","2","0","0","0","0"
"2020-08-11","iics-winter","azure.microsoft.com","Mexico","2","0","0","0","0"
"2020-08-11","iics-winter","azure.microsoft.com","Russia","1","0","0","0","0"
"2020-08-11","iics-winter","azure.microsoft.com","Ukraine","1","0","0","0","0"
"2020-08-11","iics-winter","azure.microsoft.com","United Kingdom","1","0","0","0","0"
"2020-08-11","iics-winter","azuremarketplace.microsoft.com","Australia","3","0","0","0","0"
"2020-08-11","iics-winter","azuremarketplace.microsoft.com","Mexico","1","0","0","0","0"
"2020-08-11","iics-winter","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-08-11","iics-winter","Referral domain not present","Australia","2","0","0","0","0"
"2020-08-11","informaica-dei-1040","www.bing.com","United States","1","0","0","0","0"
"2020-08-11","informaica-deq-1040","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-08-11","informaica-edc-1041","azuremarketplace.microsoft.com","France","1","1","0","0","0"
"2020-08-11","informaticaedc1040","www.bing.com","United States","1","0","0","0","0"
"2020-08-11","informatica-idq-1040","www.google.com","United States","1","1","0","0","0"
"2020-08-11","informatica-idq-1040","www.informatica.com","United States","1","0","0","0","0"
"2020-08-11","powercenter","azuremarketplace.microsoft.com","Australia","1","0","0","0","0"
"2020-08-11","powercenter","www.google.com","Australia","1","0","0","0","0"
"2020-08-11","powercenter","www.informatica.com","United States","1","0","0","0","0"
"2020-08-11","powercenter-1040","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-08-11","powercenter-1040","www.google.com","United States","1","0","0","0","0"
"2020-08-11","powercenter-1041","azuremarketplace.microsoft.com","France","1","0","0","0","0"
"2020-08-11","powercenter-1041","azuremarketplace.microsoft.com","India","1","0","0","0","0"
"2020-08-11","powercenter-1041","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-08-12","big-data-management-10-2-2-byol","azuremarketplace.microsoft.com","Brazil","2","0","0","0","0"
"2020-08-12","big-data-management-10-2-2-byol","www.informatica.com","Brazil","1","0","0","0","0"
"2020-08-12","big-data-management-10-2-2-byol","www.informatica.com","France","1","0","0","0","0"
"2020-08-12","big-data-management-10-2-2-byol","www.informatica.com","United Arab Emirates","1","0","0","0","0"
"2020-08-12","big-data-management-byol","azuremarketplace.microsoft.com","Australia","1","0","0","0","0"
"2020-08-12","big-data-management-byol","azuremarketplace.microsoft.com","Bulgaria","1","0","0","0","0"
"2020-08-12","big-data-management-byol","azuremarketplace.microsoft.com","India","1","0","0","0","0"
"2020-08-12","big-data-management-byol","azuremarketplace.microsoft.com","United Kingdom","1","0","0","0","0"
"2020-08-12","big-data-management-byol","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-08-12","enterprise_data_catalog_10_2_2","Referral domain not present","South Africa","1","4","0","0","0"
"2020-08-12","enterprise_data_catalog_10_2_2","www.google.de","Germany","1","0","0","0","0"
"2020-08-12","enterprisedatacatalog_10_2_2_hf1","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-08-12","enterprisedatacatalog_10_2_2_hf1","network.informatica.com","United States","1","1","0","0","0"
"2020-08-12","iics-winter","azure.microsoft.com","Brazil","1","0","0","0","0"
"2020-08-12","iics-winter","azure.microsoft.com","Chile","1","0","0","0","0"
"2020-08-12","iics-winter","azure.microsoft.com","Japan","1","0","0","0","0"
"2020-08-12","iics-winter","azure.microsoft.com","South Africa","1","0","0","0","0"
"2020-08-12","iics-winter","azure.microsoft.com","Switzerland","1","0","0","0","0"
"2020-08-12","iics-winter","azure.microsoft.com","Taiwan","1","0","0","0","0"
"2020-08-12","iics-winter","azure.microsoft.com","Ukraine","3","0","0","0","0"
"2020-08-12","iics-winter","azure.microsoft.com","United Kingdom","1","1","0","0","0"
"2020-08-12","iics-winter","azure.microsoft.com","United States","10","0","0","0","0"
"2020-08-12","iics-winter","azuremarketplace.microsoft.com","Australia","1","0","0","0","0"
"2020-08-12","iics-winter","azuremarketplace.microsoft.com","Chile","1","0","0","0","0"
"2020-08-12","iics-winter","azuremarketplace.microsoft.com","Switzerland","1","0","0","0","0"
"2020-08-12","iics-winter","azuremarketplace.microsoft.com","United States","4","1","0","0","0"
"2020-08-12","informaica-dei-1040","www.google.com","United States","1","0","0","0","0"
"2020-08-12","informaica-deq-1040","azuremarketplace.microsoft.com","India","1","0","0","0","0"
"2020-08-12","informaica-deq-1040","azuremarketplace.microsoft.com","United States","2","0","0","0","0"
"2020-08-12","informaica-deq-1041","azuremarketplace.microsoft.com","Colombia","1","0","0","0","0"
"2020-08-12","informaica-deq-1041","azuremarketplace.microsoft.com","India","1","0","0","0","0"
"2020-08-12","informaica-deq-1041","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-08-12","informaica-edc-1041","azuremarketplace.microsoft.com","Australia","1","0","0","0","0"
"2020-08-12","informaica-edc-1041","Referral domain not present","Australia","2","1","0","0","0"
"2020-08-12","informaica-edc-1041","Referral domain not present","United States","1","0","0","0","0"
"2020-08-12","informaica-edp-1041","partner.microsoft.com","India","1","2","0","0","0"
"2020-08-12","informatica-data-quality","Referral domain not present","United States","1","0","0","0","0"
"2020-08-12","informatica-dei-1041","Referral domain not present","United States","1","0","0","0","0"
"2020-08-12","informaticaedc1040","azuremarketplace.microsoft.com","India","2","0","0","0","0"
"2020-08-12","informaticaedc1040","in.search.yahoo.com","India","1","0","0","0","0"
"2020-08-12","informaticaedc1040","www.google.com","India","1","0","0","0","0"
"2020-08-12","informatica-idq-1040","azuremarketplace.microsoft.com","India","1","0","0","0","0"
"2020-08-12","informatica-idq-1040","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-08-12","informatica-idq-1041","azuremarketplace.microsoft.com","Colombia","1","0","0","0","0"
"2020-08-12","informatica-idq-1041","azuremarketplace.microsoft.com","Germany","2","0","0","0","0"
"2020-08-12","powercenter","azuremarketplace.microsoft.com","India","2","0","0","0","0"
"2020-08-12","powercenter","azuremarketplace.microsoft.com","United Kingdom","4","0","0","0","0"
"2020-08-12","powercenter","www.google.co.uk","United Kingdom","1","0","0","0","0"
"2020-08-12","powercenter","www.google.com","Australia","1","0","0","0","0"
"2020-08-12","powercenter","www.google.com","India","2","0","0","0","0"
"2020-08-12","powercenter","www.google.com","Spain","1","0","0","0","0"
"2020-08-12","powercenter","www.informatica.com","India","1","0","0","0","0"
"2020-08-12","powercenter-1040","www.bing.com","Brazil","1","0","0","0","0"
"2020-08-12","powercenter-1041","azuremarketplace.microsoft.com","United States","2","0","0","0","0"
"2020-08-13","big-data-management-10-2-2-byol","www.informatica.com","Australia","2","0","0","0","0"
"2020-08-13","big-data-management-byol","azuremarketplace.microsoft.com","Germany","1","0","0","0","0"
"2020-08-13","big-data-management-byol","azuremarketplace.microsoft.com","Israel","1","0","0","0","0"
"2020-08-13","big-data-management-byol","azuremarketplace.microsoft.com","Italy","1","0","0","0","0"
"2020-08-13","big-data-management-byol","azuremarketplace.microsoft.com","United States","3","0","0","0","0"
"2020-08-13","big-data-management-byol","Referral domain not present","United States","6","0","0","0","0"
"2020-08-13","enterprise_data_catalog_10_2_2","www.google.com","Australia","1","0","0","0","0"
"2020-08-13","enterprise_data_catalog_10_2_2","www.google.com","Ireland","1","0","0","0","0"
"2020-08-13","enterprise_data_catalog_10_2_2","www.informatica.com","Australia","1","0","0","0","0"
"2020-08-13","enterprise_data_catalog_10_2_2","www.informatica.com","Japan","1","0","0","0","0"
"2020-08-13","iics-winter","azure.microsoft.com","Canada","2","0","0","0","0"
"2020-08-13","iics-winter","azure.microsoft.com","Germany","3","3","0","0","0"
"2020-08-13","iics-winter","azure.microsoft.com","Italy","1","0","0","0","0"
"2020-08-13","iics-winter","azure.microsoft.com","Japan","1","0","0","0","0"
"2020-08-13","iics-winter","azure.microsoft.com","Mexico","2","1","0","0","0"
"2020-08-13","iics-winter","azure.microsoft.com","United States","3","0","0","0","0"
"2020-08-13","iics-winter","azuremarketplace.microsoft.com","Canada","4","0","0","0","0"
"2020-08-13","iics-winter","Referral domain not present","United States","2","0","0","0","0"
"2020-08-13","informaica-edc-1041","azure.microsoft.com","Singapore","1","0","0","0","0"
"2020-08-13","informaica-edc-1041","azuremarketplace.microsoft.com","Germany","1","0","0","0","0"
"2020-08-13","informaica-edc-1041","azuremarketplace.microsoft.com","United Kingdom","1","0","0","0","0"
"2020-08-13","informaica-edc-1041","Referral domain not present","United Kingdom","2","0","0","0","0"
"2020-08-13","informaica-edc-1041","Referral domain not present","United States","2","0","0","0","0"
"2020-08-13","informatica-data-quality","azure.microsoft.com","United States","1","0","0","0","0"
"2020-08-13","informatica-data-quality","azuremarketplace.microsoft.com","Belgium","1","0","0","0","0"
"2020-08-13","informatica-data-quality","www.informatica.com","Belgium","1","0","0","0","0"
"2020-08-13","informaticaedc1040","azuremarketplace.microsoft.com","Germany","2","1","0","0","0"
"2020-08-13","informaticaedc1040","azuremarketplace.microsoft.com","United States","3","0","0","0","0"
"2020-08-13","informaticaedc1040","cn.bing.com","China","1","0","0","0","0"
"2020-08-13","informaticaedc1040","duckduckgo.com","Australia","1","0","0","0","0"
"2020-08-13","informaticaedc1040","Referral domain not present","Australia","1","0","0","0","0"
"2020-08-13","informaticaedc1040","www.google.com","Germany","1","0","0","0","0"
"2020-08-13","informaticaedc1040","www.google.com","United Kingdom","1","0","0","0","0"
"2020-08-13","informaticaedc1040","www.google.com","United States","1","0","0","0","0"
"2020-08-13","informatica-idq-1040","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-08-13","informatica-idq-1041","azure.microsoft.com","Singapore","1","0","0","0","0"
"2020-08-13","powercenter","azuremarketplace.microsoft.com","Germany","1","0","0","0","0"
"2020-08-13","powercenter","azuremarketplace.microsoft.com","United States","2","0","0","0","0"
"2020-08-13","powercenter","duckduckgo.com","Singapore","1","0","0","0","0"
"2020-08-13","powercenter","Referral domain not present","United States","1","0","0","0","0"
"2020-08-13","powercenter","www.bing.com","India","1","0","0","0","0"
"2020-08-13","powercenter","www.google.com","United States","1","0","0","0","0"
"2020-08-13","powercenter-1040","azuremarketplace.microsoft.com","Poland","1","0","0","0","0"
"2020-08-13","powercenter-1040","duckduckgo.com","Poland","1","0","0","0","0"
"2020-08-13","powercenter-1040","Referral domain not present","Brazil","1","0","0","0","0"
"2020-08-13","powercenter-1041","azure.microsoft.com","Canada","1","1","0","0","0"
"2020-08-13","powercenter-1041","azure.microsoft.com","India","1","0","0","0","0"
"2020-08-13","powercenter-1041","azuremarketplace.microsoft.com","Germany","1","0","0","0","0"
"2020-08-13","powercenter-1041","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-08-14","big-data-management-byol","azuremarketplace.microsoft.com","Belgium","1","0","0","0","0"
"2020-08-14","big-data-management-byol","azuremarketplace.microsoft.com","Germany","3","1","0","0","0"
"2020-08-14","enterprise_data_catalog_10_2_2","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-08-14","enterprise_data_catalog_10_2_2","www.google.com","United States","2","0","0","0","0"
"2020-08-14","enterprise_data_catalog_10_2_2","www.informatica.com","Germany","1","0","0","0","0"
"2020-08-14","enterprise_data_catalog_10_2_2","www.informatica.com","United States","1","0","0","0","0"
"2020-08-14","iics-winter","azure.microsoft.com","Argentina","1","0","0","0","0"
"2020-08-14","iics-winter","azure.microsoft.com","United States","4","0","0","0","0"
"2020-08-14","iics-winter","azuremarketplace.microsoft.com","United States","2","0","0","0","0"
"2020-08-14","iics-winter","Referral domain not present","United States","1","0","0","0","0"
"2020-08-14","informaica-deq-1040","azure.microsoft.com","Colombia","1","0","0","0","0"
"2020-08-14","informaica-deq-1040","www.bing.com","United States","1","0","0","0","0"
"2020-08-14","informaica-edc-1041","azure.microsoft.com","United States","1","1","0","0","0"
"2020-08-14","informaica-edc-1041","azuremarketplace.microsoft.com","Netherlands","1","0","0","0","0"
"2020-08-14","informaica-edc-1041","azuremarketplace.microsoft.com","United States","3","0","0","0","0"
"2020-08-14","informaica-edp-1041","azuremarketplace.microsoft.com","New Zealand","2","0","0","0","0"
"2020-08-14","informaica-edp-1041","login.microsoftonline.com","India","1","1","0","0","0"
"2020-08-14","informaica-edp-1041","Referral domain not present","India","1","2","0","0","0"
"2020-08-14","informaica-edp-1041","Referral domain not present","New Zealand","3","0","0","0","0"
"2020-08-14","informaticaedc1040","azuremarketplace.microsoft.com","Australia","3","0","0","0","0"
"2020-08-14","informaticaedc1040","azuremarketplace.microsoft.com","New Zealand","3","0","0","0","0"
"2020-08-14","informaticaedc1040","azuremarketplace.microsoft.com","United States","6","0","0","0","0"
"2020-08-14","informaticaedc1040","Referral domain not present","Australia","1","0","0","0","0"
"2020-08-14","informaticaedc1040","Referral domain not present","New Zealand","3","0","0","0","0"
"2020-08-14","informaticaedc1040","Referral domain not present","United States","1","1","0","0","0"
"2020-08-14","informaticaedc1040","www.google.com","Australia","1","0","0","0","0"
"2020-08-14","informaticaedc1040","www.google.com","United States","1","1","0","0","0"
"2020-08-14","informaticaedp1040","azuremarketplace.microsoft.com","New Zealand","1","0","0","0","0"
"2020-08-14","informatica-idq-1041","Referral domain not present","United States","1","0","0","0","0"
"2020-08-14","powercenter","azuremarketplace.microsoft.com","Singapore","1","0","0","0","0"
"2020-08-14","powercenter","azuremarketplace.microsoft.com","United States","3","0","0","0","0"
"2020-08-14","powercenter","www.bing.com","Germany","1","0","0","0","0"
"2020-08-14","powercenter","www.google.com","Kazakhstan","1","0","0","0","0"
"2020-08-14","powercenter","www.google.com","Singapore","1","0","0","0","0"
"2020-08-14","powercenter","www.informatica.com","Norway","1","0","0","0","0"
"2020-08-14","powercenter-1040","Referral domain not present","Italy","1","0","0","0","0"
"2020-08-14","powercenter-1041","azuremarketplace.microsoft.com","Germany","2","0","0","0","0"
"2020-08-14","powercenter-1041","Referral domain not present","United States","1","0","0","0","0"
"2020-08-15","big-data-management-byol","azuremarketplace.microsoft.com","Bangladesh","1","0","0","0","0"
"2020-08-15","iics-winter","azure.microsoft.com","Japan","1","0","0","0","0"
"2020-08-15","iics-winter","azure.microsoft.com","Poland","1","0","0","0","0"
"2020-08-15","iics-winter","azure.microsoft.com","United States","3","0","0","0","0"
"2020-08-16","big-data-management-byol","azuremarketplace.microsoft.com","Australia","1","0","0","0","0"
"2020-08-16","big-data-management-byol","www.google.com","Australia","1","0","0","0","0"
"2020-08-16","enterprise_data_catalog_10_2_2","www.google.com","Australia","1","0","0","0","0"
"2020-08-16","enterprise_data_catalog_10_2_2","www.informatica.com","Australia","1","0","0","0","0"
"2020-08-16","enterprise_data_catalog_10_2_2","www.informatica.com","Brazil","1","0","0","0","0"
"2020-08-16","iics-winter","azure.microsoft.com","Australia","3","0","0","0","0"
"2020-08-16","iics-winter","azure.microsoft.com","Brazil","1","0","0","0","0"
"2020-08-16","iics-winter","Referral domain not present","Jordan","1","0","0","0","0"
"2020-08-16","informaticaedp1040","www.bing.com","United States","1","0","0","0","0"
"2020-08-16","powercenter-1040","login.microsoftonline.com","India","1","0","0","0","0"
"2020-08-16","powercenter-1040","www.google.com","India","1","1","0","0","0"
"2020-08-16","powercenter-1041","azuremarketplace.microsoft.com","Canada","1","0","0","0","0"
"2020-08-17","big-data-management-10-2-2-byol","azuremarketplace.microsoft.com","India","2","0","0","0","0"
"2020-08-17","big-data-management-10-2-2-byol","linuxacademy.com","India","1","0","0","0","0"
"2020-08-17","big-data-management-10-2-2-byol","www.informatica.com","United States","1","0","0","0","0"
"2020-08-17","big-data-management-byol","azuremarketplace.microsoft.com","Brazil","2","0","0","0","0"
"2020-08-17","big-data-management-byol","azuremarketplace.microsoft.com","Czechia","1","0","0","0","0"
"2020-08-17","big-data-management-byol","azuremarketplace.microsoft.com","United States","3","1","0","0","0"
"2020-08-17","enterprise_data_catalog_10_2_2","www.google.com","India","1","0","0","0","0"
"2020-08-17","enterprise_data_catalog_10_2_2","www.google.com","Spain","1","0","0","0","0"
"2020-08-17","enterprise_data_catalog_10_2_2","www.informatica.com","Vietnam","1","0","0","0","0"
"2020-08-17","iics-winter","azure.microsoft.com","Brazil","1","0","0","0","0"
"2020-08-17","iics-winter","azure.microsoft.com","China","1","0","0","0","0"
"2020-08-17","iics-winter","azure.microsoft.com","India","1","0","0","0","0"
"2020-08-17","iics-winter","azure.microsoft.com","Japan","1","0","0","0","0"
"2020-08-17","iics-winter","azure.microsoft.com","Mexico","1","0","0","0","0"
"2020-08-17","iics-winter","azure.microsoft.com","United Kingdom","1","0","0","0","0"
"2020-08-17","iics-winter","azure.microsoft.com","United States","9","0","0","0","0"
"2020-08-17","iics-winter","azuremarketplace.microsoft.com","Canada","3","0","0","0","0"
"2020-08-17","iics-winter","docs.microsoft.com","Vietnam","1","0","0","0","0"
"2020-08-17","iics-winter","Referral domain not present","Canada","7","0","0","0","0"
"2020-08-17","informaica-deq-1040","www.google.com","India","1","0","0","0","0"
"2020-08-17","informaica-des-1040","azuremarketplace.microsoft.com","Canada","1","0","0","0","0"
"2020-08-17","informaica-des-1041","azuremarketplace.microsoft.com","Canada","1","0","0","0","0"
"2020-08-17","informaica-edc-1041","azuremarketplace.microsoft.com","India","2","0","0","0","0"
"2020-08-17","informaica-edc-1041","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-08-17","informaica-edc-1041","Referral domain not present","United States","2","0","0","0","0"
"2020-08-17","informaica-edc-1041","www.google.com","India","1","0","0","0","0"
"2020-08-17","informaica-edp-1041","azuremarketplace.microsoft.com","Canada","1","0","0","0","0"
"2020-08-17","informatica-data-quality","Referral domain not present","China","1","0","0","0","0"
"2020-08-17","informatica-data-quality","www.google.com","India","1","0","0","0","0"
"2020-08-17","informatica-data-quality","www.informatica.com","United States","1","0","0","0","0"
"2020-08-17","informaticaedc1040","azuremarketplace.microsoft.com","Ireland","2","0","0","0","0"
"2020-08-17","informaticaedc1040","login.microsoftonline.com","United States","1","2","0","0","0"
"2020-08-17","informaticaedc1040","Referral domain not present","United States","18","3","0","0","0"
"2020-08-17","informaticaedc1040","www.google.com","United States","2","1","0","0","0"
"2020-08-17","informaticaedc1040","www.google.dk","Sweden","1","0","0","0","0"
"2020-08-17","informaticaedp1040","azuremarketplace.microsoft.com","Austria","1","0","0","0","0"
"2020-08-17","informatica-idq-1040","azuremarketplace.microsoft.com","Brazil","1","0","0","0","0"
"2020-08-17","informatica-idq-1040","azuremarketplace.microsoft.com","Canada","2","0","0","0","0"
"2020-08-17","informatica-idq-1040","azuremarketplace.microsoft.com","India","1","0","0","0","0"
"2020-08-17","informatica-idq-1040","azuremarketplace.microsoft.com","United Kingdom","1","1","0","0","0"
"2020-08-17","informatica-idq-1040","azuremarketplace.microsoft.com","United States","1","1","0","0","0"
"2020-08-17","informatica-idq-1041","azuremarketplace.microsoft.com","India","2","0","0","0","0"
"2020-08-17","powercenter","azuremarketplace.microsoft.com","Canada","2","0","0","0","0"
"2020-08-17","powercenter","azuremarketplace.microsoft.com","United States","3","0","0","0","0"
"2020-08-17","powercenter","Referral domain not present","Canada","1","0","0","0","0"
"2020-08-17","powercenter","Referral domain not present","Spain","1","0","0","0","0"
"2020-08-17","powercenter","www.google.com","India","1","0","0","0","0"
"2020-08-17","powercenter","www.google.com","United States","1","0","0","0","0"
"2020-08-17","powercenter","www.informatica.com","United States","1","0","0","0","0"
"2020-08-17","powercenter-1040","www.bing.com","Brazil","1","0","0","0","0"
"2020-08-17","powercenter-1041","azuremarketplace.microsoft.com","Canada","1","0","0","0","0"
"2020-08-17","powercenter-1041","azuremarketplace.microsoft.com","Ireland","1","0","0","0","0"
"2020-08-18","big-data-management-10-2-2-byol","www.informatica.com","Hong Kong SAR","1","0","0","0","0"
"2020-08-18","big-data-management-byol","azuremarketplace.microsoft.com","India","3","1","0","0","0"
"2020-08-18","big-data-management-byol","azuremarketplace.microsoft.com","Indonesia","1","0","0","0","0"
"2020-08-18","big-data-management-byol","azuremarketplace.microsoft.com","Netherlands","4","0","0","0","0"
"2020-08-18","big-data-management-byol","Referral domain not present","United States","1","0","0","0","0"
"2020-08-18","enterprise_data_catalog_10_2_2","www.google.com","Singapore","1","0","0","0","0"
"2020-08-18","enterprise_data_catalog_10_2_2","www.google.com","United States","2","1","0","0","0"
"2020-08-18","enterprise_data_catalog_10_2_2","www.informatica.com","Australia","1","0","0","0","0"
"2020-08-18","enterprise_data_catalog_10_2_2","www.informatica.com","Germany","1","0","0","0","0"
"2020-08-18","enterprise_data_catalog_10_2_2","www.informatica.com","South Africa","1","1","0","0","0"
"2020-08-18","enterprise_data_catalog_10_2_2","www.informatica.com","Switzerland","1","0","0","0","0"
"2020-08-18","enterprise_data_catalog_10_2_2","www.informatica.com","United Kingdom","2","0","0","0","0"
"2020-08-18","iics-winter","azure.microsoft.com","Australia","1","0","0","0","0"
"2020-08-18","iics-winter","azure.microsoft.com","Belarus","1","0","0","0","0"
"2020-08-18","iics-winter","azure.microsoft.com","Brazil","1","0","0","0","0"
"2020-08-18","iics-winter","azure.microsoft.com","Canada","1","0","0","0","0"
"2020-08-18","iics-winter","azure.microsoft.com","Israel","1","0","0","0","0"
"2020-08-18","iics-winter","azure.microsoft.com","Nigeria","1","0","0","0","0"
"2020-08-18","iics-winter","azure.microsoft.com","Russia","1","0","0","0","0"
"2020-08-18","iics-winter","azure.microsoft.com","Sweden","3","0","0","0","0"
"2020-08-18","iics-winter","azure.microsoft.com","Turkey","1","0","0","0","0"
"2020-08-18","iics-winter","azure.microsoft.com","Ukraine","1","0","0","0","0"
"2020-08-18","iics-winter","azure.microsoft.com","United States","1","0","0","0","0"
"2020-08-18","iics-winter","Referral domain not present","Canada","1","0","0","0","0"
"2020-08-18","informaica-edc-1041","azuremarketplace.microsoft.com","Singapore","2","0","0","0","0"
"2020-08-18","informaica-edc-1041","azuremarketplace.microsoft.com","Switzerland","4","0","0","0","0"
"2020-08-18","informaica-edc-1041","www.google.com","India","1","0","0","0","0"
"2020-08-18","informaticaedc1040","azuremarketplace.microsoft.com","United States","3","0","0","0","0"
"2020-08-18","informaticaedc1040","Referral domain not present","United States","8","0","0","0","0"
"2020-08-18","informaticaedc1040","www.bing.com","United States","1","0","0","0","0"
"2020-08-18","informatica-idq-1041","azuremarketplace.microsoft.com","Switzerland","1","0","0","0","0"
"2020-08-18","powercenter","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-08-18","powercenter","www.google.com","Hong Kong SAR","1","0","0","0","0"
"2020-08-18","powercenter","www.google.com","United States","3","0","0","0","0"
"2020-08-18","powercenter-1040","www.google.com","United States","1","0","0","0","0"
"2020-08-18","powercenter-1041","azuremarketplace.microsoft.com","United States","2","0","0","0","0"
"2020-08-19","big-data-management-10-2-2-byol","dev.azure.com","United States","1","0","0","0","0"
